0.0	0.0	0.0	0.0	0.0	3120.937941025793	2070.7448107942523	1427.1834909736958	808.3515379620039	511.17437226651964	159.0003818306225
0.0	0.0	0.0	0.0	0.0	1471.0264039901615	1083.6829988839584	819.6335705165791	460.45902751458914	249.63618312110248	115.38263788960721
0.0	0.0	0.0	0.0	0.0	684.3264521394425	555.9695352609433	427.4584714160547	262.6400144845768	153.0291552126297	81.82420286139285
33.541880500966734	102.99610166884912	165.0614381573608	241.66429825855195	293.1878616805498	322.8268487756996	279.0724855986246	229.84941402838453	157.47001763299116	92.28334194131918	43.54033573941289
30.465362772160997	62.68288793980381	97.72440745298873	129.5151599506165	145.82631598296948	156.27442213282018	142.25127395496008	120.4775874285983	93.38531196607263	58.664154950200626	34.80911557797521
22.16517088731971	37.15579667163801	54.927370655290304	68.49807440442902	73.58044210915098	75.41770419576928	72.00162764330881	63.75562716235409	51.26591418703137	35.32177027636442	20.539653442075004
13.497632357898148	23.865914340432077	31.327914428047237	35.592256360538734	36.343608054352075	36.504906844653995	36.04136567884636	32.955298115609956	29.947445278063153	22.05966092894483	14.278690469099134
9.093456529750993	15.037098180644307	17.698667706886354	18.43234928248162	18.58219741201542	18.346150936427737	17.95582932311782	17.253739993319407	15.963456602531611	13.522223401249818	8.734006281000298
6.5290311131259005	8.894868636570365	9.56931202184158	9.657608022592164	9.742771473473695	9.425149646426203	9.432148072663654	9.167949667675343	8.329479936616645	7.517865392946775	5.701214847920669
4.474808864168421	5.4402546761359405	5.235190300886883	5.083709899075674	5.05971854809217	4.90763216679899	4.970511361175794	4.822222397497438	4.616540323088768	4.180709695099997	3.4895927457425246
2.7853555027590415	3.016955703556237	2.90898152600845	2.8310802065875804	2.838442482233675	2.792344990557804	2.733100291396554	2.713515764526666	2.564556988131318	2.4908730701452506	2.0775978022367774
1.5734639348870332	1.6311157794799098	1.6148513590898605	1.6005916959169268	1.5937150661012973	1.5424692020399804	1.56489643316029	1.5010197150243647	1.4155057215119864	1.3863988926369526	1.1893466101143106
0.8243907712622051	0.8501717849222681	0.8503398787956801	0.8282481365060436	0.8091627155666308	0.8171706310954769	0.8016740287720039	0.8227251879315957	0.7933845573510308	0.7453699330129185	0.6909306664989184
